Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
33.361,35.42126082,33.14522171020508,63.4483,62.04668086,63.95658874511719,1.7457,1.676862867,1.6619576215744019
33.3519,35.4406857,33.163448333740234,63.4357,62.04395414,63.962684631347656,1.6569,1.675034041,1.6608134508132935
32.2507,33.98172145,32.36215591430664,54.8449,53.44046015,56.7756462097168,1.149,1.128895359,1.272031307220459
32.38,34.08553439,32.46479415893555,54.8331,53.47911558,56.77776336669922,1.1217,1.126224134,1.2713747024536133
32.4041,34.08842478,32.46824645996094,54.7915,53.45640338,56.75894546508789,1.1365,1.124925329,1.2711610794067383
31.0132,32.38122156,31.11859893798828,55.7266,55.06819332,57.09941101074219,0.7864,0.7899918491,0.8290162086486816
31.0449,32.4483631,31.182819366455078,55.745,55.11338661,57.14242935180664,0.7851,0.7901863783,0.8309754729270935
31.0581,32.41173024,31.149255752563477,55.7275,55.07380801,57.09939193725586,0.7735,0.7893005832,0.8278193473815918
31.7147,33.40519123,31.82888412475586,64.6189,64.04062769,64.96354675292969,1.1776,1.171282527,1.1824027299880981
31.7206,33.41984358,31.842924118041992,64.6026,64.00483993,64.92811584472656,1.1365,1.167563373,1.1779546737670898
31.8531,33.51289005,31.924043655395508,64.642,64.02691105,64.94767761230469,1.1351,1.165638099,1.175229787826538
32.2986,34.05060073,32.42316436767578,54.6964,53.45855084,56.80152130126953,1.2746,1.128744853,1.2797749042510986
32.2969,34.04243825,32.41463088989258,54.6355,53.46109958,56.80665969848633,1.225,1.128881178,1.2799817323684692
32.2969,34.02824985,32.40092086791992,54.6153,53.45158337,56.802249908447266,1.1631,1.129252231,1.2799255847930908
32.6495,34.56036736,32.62644958496094,60.2257,59.23546079,61.06511306762695,1.3265,1.285898673,1.3443011045455933
32.6378,34.55635923,32.6227912902832,60.2909,59.2553327,61.07420349121094,1.2746,1.289580282,1.3466179370880127
32.5881,34.53293266,32.60320281982422,60.3142,59.22624973,61.04716873168945,1.3099,1.288580809,1.345686435699463
32.6478,33.90896267,32.790225982666016,56.6433,56.15984772,57.66590118408203,0.9072,0.9491579236,0.9204074144363403
32.5728,33.8502572,32.73171615600586,56.6653,56.13961498,57.63924789428711,0.8978,0.9498502937,0.9182013273239136
32.4079,33.72854196,32.6123161315918,56.6076,56.13104901,57.628604888916016,1.0482,0.9531437142,0.9151667356491089
33.821,35.68087455,33.52552795410156,60.2526,59.25131125,61.18122863769531,1.654,1.680219506,1.713120698928833
33.7657,35.63665935,33.493160247802734,60.2597,59.23008931,61.16514587402344,1.654,1.681303583,1.7112884521484375
33.8489,35.74716866,33.58089828491211,60.2461,59.22001404,61.13581085205078,1.654,1.673495992,1.709344506263733
32.743,34.22692946,32.67717742919922,61.2205,60.66483253,61.117183685302734,1.1504,1.164548817,1.0857313871383667
32.9853,34.46951389,32.90514373779297,61.2283,60.71410934,61.124019622802734,1.1365,1.15839993,1.088006854057312
32.874,34.3154859,32.759944915771484,61.2422,60.68542786,61.11880111694336,1.123,1.16194643,1.085803508758545
32.1568,34.27469687,32.28660583496094,61.9238,60.75913098,62.287261962890625,1.6835,1.647194055,1.614753246307373
32.0083,34.14815323,32.17341995239258,61.8653,60.71685148,62.29452133178711,1.6835,1.649771479,1.613328456878662
31.9878,34.13027436,32.15182876586914,61.8571,60.71668495,62.31131362915039,1.6865,1.648707037,1.6146341562271118
35.0677,36.68472164,34.3583984375,64.2703,63.40108006,63.6240119934082,1.4734,1.790379386,1.236203908920288
34.8792,36.52151011,34.26163101196289,64.2502,63.35795179,63.614501953125,1.4508,1.791303963,1.217962622642517
34.9075,36.58941413,34.3208122253418,64.2326,63.34887058,63.609092712402344,1.4288,1.777690666,1.1851940155029297
34.1742,35.48282578,33.60045623779297,55.4281,54.62498974,56.327362060546875,0.916,1.187844722,0.8985354900360107
34.0578,35.39345019,33.535072326660156,55.4348,54.63064332,56.29641342163086,0.9152,1.197727563,0.9114041328430176
34.0134,35.35185012,33.49405288696289,55.406,54.59056192,56.168270111083984,0.9152,1.193352523,0.9006710052490234
33.9291,35.11349513,33.78550720214844,65.1912,64.83802275,63.922691345214844,0.8343,1.177714606,0.7729252576828003
33.9478,35.15837439,33.82188034057617,65.196,64.82572072,63.850711822509766,0.827,1.165312486,0.7374958992004395
33.9711,35.127111,33.79561996459961,65.2201,64.79755351,63.7763786315918,0.827,1.158073045,0.7125858068466187
33.2443,34.16555244,33.147403717041016,56.2766,55.86081083,56.587310791015625,0.5391,0.8013071598,0.6475576162338257
33.228,34.17788529,33.15801239013672,56.2494,55.84049604,56.53342819213867,0.5209,0.796094392,0.6354185938835144
33.2018,34.12746187,33.121219635009766,56.2442,55.81619082,56.43052673339844,0.5069,0.7900657525,0.6177985072135925
37.5831,39.11249365,36.46971893310547,63.5963,62.82419786,63.777976989746094,0.9931,1.350731185,1.0153775215148926
37.5394,39.0324795,36.413997650146484,63.6099,62.79459138,63.73459243774414,0.9818,1.358056755,1.0314046144485474
37.3633,38.89391997,36.283477783203125,63.6019,62.7766719,63.62497329711914,0.9931,1.364281543,1.0349818468093872
35.5669,36.85636771,34.83582305908203,54.9426,54.11654856,57.354793548583984,0.6165,0.89298291,0.891692042350769
35.6097,36.88269657,34.860321044921875,54.9271,54.11110937,57.37110900878906,0.6043,0.8907980796,0.8890692591667175
35.5364,36.80998816,34.781280517578125,54.9107,54.10277279,57.275821685791016,0.6161,0.8913274252,0.8815488815307617
33.7448,34.72839547,33.686824798583984,55.6811,55.30373993,56.45146179199219,0.3043,0.5969295401,0.5398428440093994
33.7117,34.69399984,33.65708923339844,55.6815,55.29343884,56.40765380859375,0.3368,0.596336028,0.5354668498039246
33.6984,34.71035723,33.66408920288086,55.6824,55.30828866,56.48638916015625,0.3479,0.6013727568,0.5553890466690063
34.5407,35.77891646,34.266998291015625,64.5478,64.17597708,63.49470520019531,0.5752,0.9376285968,0.675642728805542
34.5616,35.8162868,34.287841796875,64.5647,64.20167589,63.56476593017578,0.5748,0.9440042366,0.6978335976600647
34.5906,35.73138068,34.20933151245117,64.7795,64.18007736,63.537513732910156,0.5752,0.9468948069,0.7028751969337463
33.3275,34.95169809,33.392757415771484,59.8693,58.95782402,59.26189422607422,0.8425,1.080464988,0.7602846622467041
33.2554,34.87570842,33.31037902832031,59.9096,58.98029511,59.36457061767578,0.857,1.098256278,0.8000346422195435
33.3336,34.97589105,33.39968490600586,59.9152,59.02769256,59.51813507080078,0.841,1.103748741,0.8214704990386963
32.495,33.68129926,32.45314025878906,64.4164,63.72719251,62.5107307434082,0.5929,0.9682123737,0.6296570897102356
32.6122,33.76767095,32.479454040527344,64.4335,63.77126812,62.5704460144043,0.5899,0.9870435158,0.6895527839660645
32.5147,33.66390265,32.394493103027344,64.4553,63.78002094,62.57536697387695,0.6125,0.9921492501,0.6967484354972839
32.6922,34.19069326,32.57513427734375,54.3555,53.32032468,55.36688232421875,0.6373,0.9646561794,0.8361172676086426
32.636,34.15276994,32.535057067871094,54.323,53.30238914,55.38338088989258,0.655,0.9664773492,0.839301347732544
32.6858,34.17587983,32.563819885253906,54.3223,53.30246825,55.35287094116211,0.6456,0.9635415711,0.833583414554596
35.8754,37.50480347,35.083465576171875,63.2214,62.37538457,62.903785705566406,0.9921,1.424994287,1.1114672422409058
36.0245,37.59554603,35.16316604614258,63.2724,62.43000382,62.972084045410156,1.0037,1.422009067,1.1028989553451538
35.9296,37.56395005,35.12960433959961,63.2705,62.40948287,62.906524658203125,0.9717,1.418125768,1.0912299156188965
32.8717,34.67306786,32.83430862426758,64.1361,62.86251796,62.29296875,1.3868,1.855268961,1.3074123859405518
33.0437,34.76170336,32.92902755737305,64.1739,62.86614707,62.26753234863281,1.3473,1.841443292,1.266034483909607
32.7292,34.46099956,32.61836242675781,64.1209,62.83929474,62.29493713378906,1.4075,1.878127714,1.367576241493225
31.1476,32.0880959,31.354278564453125,56.2171,55.46456333,56.139442443847656,0.536,0.8519401182,0.6746987700462341
31.0474,31.99389011,31.280441284179688,56.2084,55.43962243,56.116371154785156,0.5297,0.8503583459,0.6623349785804749
31.1745,32.11984398,31.384906768798828,56.2181,55.45706278,56.09926223754883,0.5152,0.8417418575,0.652570366859436
