Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
35.8346,37.47653841,35.46302795410156,63.2954,62.62475328,63.315834045410156,1.598,1.608197185,1.5861339569091797
32.1167,34.45637189,31.863265991210938,64.4304,63.20340572,62.58861541748047,2.0988,2.082207314,1.8852205276489258
32.0682,34.39976834,31.788965225219727,64.4082,63.1836339,62.62565994262695,2.0487,2.0846107,1.882955551147461
31.9924,34.33135176,31.69039535522461,64.4112,63.17698651,62.69316864013672,2.0941,2.088181556,1.879096508026123
30.7496,32.58066046,30.631179809570312,65.6165,64.84270863,65.18778228759766,1.4288,1.446792978,1.5117604732513428
30.7895,32.65235458,30.718904495239258,65.6175,64.89678613,65.24906158447266,1.4288,1.446493852,1.514284610748291
30.8799,32.71384508,30.797285079956055,65.6201,64.88634747,65.25879669189453,1.4288,1.443528981,1.5151736736297607
32.2274,34.45072116,31.858722686767578,64.3159,63.20489591,62.58694076538086,2.0988,2.083461348,1.8879082202911377
32.1619,34.32721654,31.67378807067871,64.3405,63.19077089,62.711116790771484,2.0941,2.089174052,1.881697654724121
32.1302,34.3522464,31.715173721313477,64.2812,63.15171067,62.651790618896484,2.0941,2.085251229,1.8816313743591309
31.3444,33.16042009,30.860078811645508,55.5079,54.37182844,57.19490432739258,1.4967,1.453865468,1.4779047966003418
31.2881,33.1092972,30.793540954589844,55.4588,54.33941726,57.1858024597168,1.4734,1.455449851,1.4756340980529785
31.3257,33.15850603,30.86542320251465,55.5026,54.33334232,57.175621032714844,1.4967,1.450518532,1.47532057762146
30.4335,31.8340096,30.16942596435547,56.405,55.77388078,58.449195861816406,1.0255,1.009637574,1.1031029224395752
30.3533,31.70889116,29.994718551635742,56.402,55.74523453,58.42145919799805,1.0026,1.012248136,1.0980010032653809
30.2822,31.69825581,29.980812072753906,56.4023,55.73675833,58.412105560302734,1.0367,1.011586305,1.0963144302368164
31.8771,33.42874399,31.622844696044922,64.8127,64.04293748,64.77935791015625,1.149,1.169960571,1.0366582870483398
31.9615,33.48934068,31.71034812927246,64.8452,64.07723254,64.81242370605469,1.1365,1.169669684,1.0375781059265137
31.9249,33.48686136,31.70669937133789,64.835,64.05429933,64.79356384277344,1.1645,1.168579129,1.0362815856933594
33.4242,35.44827441,32.75118637084961,63.416,62.04316809,62.38789367675781,1.654,1.674409108,1.4854607582092285
33.361,35.42126082,32.70010757446289,63.4483,62.04668086,62.39466094970703,1.7457,1.676862867,1.484511137008667
33.3519,35.4406857,32.73735046386719,63.4357,62.04395414,62.38990783691406,1.6569,1.675034041,1.4860661029815674
32.2507,33.98172145,31.48747444152832,54.8449,53.44046015,55.75907516479492,1.149,1.128895359,1.0984621047973633
32.38,34.08553439,31.628582000732422,54.8331,53.47911558,55.698917388916016,1.1217,1.126224134,1.100724220275879
32.4041,34.08842478,31.63341522216797,54.7915,53.45640338,55.6733512878418,1.1365,1.124925329,1.1006566286087036
31.0132,32.38122156,30.666460037231445,55.7266,55.06819332,56.51045608520508,0.7864,0.7899918491,0.7352008819580078
31.0449,32.4483631,30.756208419799805,55.745,55.11338661,56.56283187866211,0.7851,0.7901863783,0.7381212711334229
31.0581,32.41173024,30.711883544921875,55.7275,55.07380801,56.516212463378906,0.7735,0.7893005832,0.734910249710083
31.7147,33.40519123,31.587656021118164,64.6189,64.04062769,64.76847076416016,1.1776,1.171282527,1.0347423553466797
31.7206,33.41984358,31.612751007080078,64.6026,64.00483993,64.74193572998047,1.1365,1.167563373,1.0313979387283325
