Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
31.1745,32.11984398,31.24831199645996,56.2181,55.45706278,54.50932693481445,0.5152,0.8417418575,0.46157175302505493
31.7819,32.95274804,31.2014102935791,65.3306,64.5177309,66.13888549804688,0.8418,1.259225169,0.9009190797805786
31.6988,32.92794421,31.171354293823242,65.3195,64.51588776,66.15103149414062,0.827,1.25255532,0.8802512884140015
31.8418,33.04739492,31.289308547973633,65.3106,64.50795402,66.15511322021484,0.8205,1.248124137,0.8815656900405884
33.8804,35.63993785,33.61458206176758,63.1533,61.86527173,64.36302185058594,1.1351,1.479872458,1.2554917335510254
33.9273,35.62317198,33.596065521240234,63.1444,61.85594593,64.35894012451172,1.06,1.476675026,1.2451709508895874
33.9467,35.63985072,33.618194580078125,63.1395,61.85091374,64.33898162841797,1.1504,1.471748125,1.2341574430465698
31.6606,32.57904195,31.444072723388672,55.7049,54.96320715,54.43959426879883,0.396,0.6800002402,0.5303899049758911
31.5081,32.52677337,31.40755271911621,55.6224,54.92832723,54.389835357666016,0.5418,0.6755881512,0.5152100920677185
31.663,32.57299606,31.4764461517334,55.6432,54.91552851,54.34814453125,0.3895,0.6685464779,0.5010782480239868
34.907,36.09766396,34.575016021728516,54.9113,53.89835255,53.616878509521484,0.6046,0.9200126422,0.7913672924041748
34.981,36.16782265,34.63100814819336,54.9112,53.91676824,53.53765106201172,0.5823,0.911060253,0.7778556942939758
34.9285,36.10050741,34.570411682128906,54.8837,53.88383207,53.572078704833984,0.5966,0.9157166,0.7820549011230469
31.9153,33.40616175,31.892627716064453,54.9455,54.08956293,53.48115921020508,0.8737,1.269631011,0.9147055149078369
32.0011,33.47389617,31.969213485717773,54.9426,54.12640272,53.504459381103516,0.8418,1.267733181,0.9164677858352661
31.9551,33.40949835,31.89606285095215,54.9137,54.09393503,53.48360824584961,0.8351,1.268975158,0.9143593907356262
32.6879,34.20849584,32.86705017089844,60.2465,59.603281,60.67374038696289,1.1504,1.369047536,1.1849778890609741
32.6857,34.19155659,32.833248138427734,60.2355,59.59294498,60.655052185058594,1.1791,1.372067994,1.1987378597259521
32.7972,34.28345351,32.93259811401367,60.2759,59.62464623,60.698280334472656,1.1645,1.370304541,1.1975891590118408
32.7731,34.63400593,33.129783630371094,60.2173,59.13190528,60.275970458984375,1.0843,1.211296238,1.0447388887405396
32.8946,34.71094642,33.20430374145508,60.1724,59.14104383,60.25127410888672,1.1631,1.207060658,1.0426708459854126
32.7845,34.57068414,33.07927703857422,60.1464,59.1117791,60.31065368652344,1.06,1.212222161,1.0422178506851196
33.5542,35.50432291,33.8215446472168,59.6725,58.38205092,59.72330856323242,1.3283,1.427557593,1.311082363128662
33.653,35.48595528,33.80584716796875,59.8015,58.35826875,59.69535446166992,1.4054,1.424488543,1.308732271194458
33.5897,35.41864808,33.734073638916016,59.821,58.35376783,59.670188903808594,1.2746,1.429161347,1.315303087234497
31.8551,33.55004696,32.06920623779297,60.2223,58.87005361,60.13320541381836,1.1085,1.240234048,1.0332216024398804
31.9073,33.63677239,32.15736389160156,60.2259,58.88925174,60.15296936035156,1.1085,1.238158421,1.034955620765686
31.9511,33.67443837,32.19575119018555,60.1957,58.89040777,60.155662536621094,1.1098,1.237304193,1.0361711978912354
32.9467,34.56978879,33.082489013671875,60.3805,59.12144977,60.325809478759766,1.0708,1.210375594,1.03475821018219
33.0619,34.67962933,33.179656982421875,60.3636,59.12197952,60.26036834716797,1.0969,1.204107026,1.032542109489441
33.1361,34.74113295,33.237998962402344,60.3672,59.14001798,60.254737854003906,1.0356,1.204118096,1.0317106246948242
33.0579,34.62579764,33.130699157714844,60.349,59.1252035,60.28030776977539,1.06,1.206448106,1.0296522378921509
