Alim_T_out_exp,Alim_T_out_phy,Alim_T_out_hrnn_oof,Ref_T_out_exp,Ref_T_out_phy,Ref_T_out_hrnn_oof,Flux_exp,Flux_phy,Flux_hrnn_oof
33.0619,34.67962933,32.94609832763672,60.3636,59.12197952,59.83967590332031,1.0969,1.204107026,1.0651464462280273
33.1361,34.74113295,33.0272102355957,60.3672,59.14001798,59.896942138671875,1.0356,1.204118096,1.0633102655410767
33.0579,34.62579764,32.89036560058594,60.349,59.1252035,59.81723403930664,1.06,1.206448106,1.069648027420044
33.0547,34.66832224,32.93980407714844,60.2624,59.11469551,59.825260162353516,1.0482,1.204293208,1.0627827644348145
33.0854,34.75626352,33.041114807128906,60.1348,59.14874683,59.92647171020508,1.1365,1.202307121,1.059984803199768
33.2703,35.12061023,33.246177673339844,64.6067,63.54592106,65.23956298828125,1.3081,1.459253078,1.3640613555908203
33.3463,35.23238001,33.3878059387207,64.6435,63.5864292,65.24085235595703,1.292,1.456704523,1.3573312759399414
33.3823,35.24552494,33.40195083618164,64.6676,63.5865615,65.23416900634766,1.3099,1.457601202,1.3588711023330688
32.6005,34.0289498,32.374473571777344,55.7258,54.73886687,55.79013442993164,0.8978,0.9783574313,0.9193811416625977
32.5756,34.01760299,32.36603546142578,55.6888,54.73701651,55.777984619140625,0.8978,0.9771856497,0.9151871204376221
32.6151,34.06520125,32.4238166809082,55.7122,54.74467465,55.78499221801758,0.8343,0.9749171893,0.9065080285072327
34.0683,35.70422078,34.390106201171875,60.3255,59.41957002,60.28164291381836,1.0134,1.181166333,1.0604137182235718
34.0081,35.61466393,34.27470779418945,60.2986,59.35346629,60.25511932373047,1.1098,1.178257169,1.0543326139450073
33.9966,35.61743029,34.277915954589844,60.2794,59.37176635,60.275543212890625,1.0134,1.17956432,1.0525940656661987
33.3989,35.30466866,33.48153305053711,64.5644,63.6010813,65.2372817993164,1.2576,1.454277985,1.3501245975494385
33.3137,35.21704977,33.372623443603516,64.588,63.56347714,65.23270416259766,1.2938,1.454486399,1.351966381072998
33.2916,35.17771607,33.32271194458008,64.6075,63.5719596,65.26153564453125,1.2746,1.455840838,1.3531920909881592
33.2491,35.13224831,33.26040267944336,64.4613,63.51662284,65.19544219970703,1.3099,1.458269361,1.3669770956039429
33.4568,35.33895101,33.53341293334961,64.4767,63.5542949,65.18460083007812,1.3473,1.44729121,1.3427635431289673
33.4301,35.27047292,33.44541549682617,64.4682,63.51286202,65.16525268554688,1.2576,1.448896112,1.3431181907653809
32.9052,34.65415021,32.90892791748047,60.1109,59.13637351,59.8433723449707,1.0843,1.208767036,1.0768897533416748
33.0682,34.77669722,33.06391143798828,60.1394,59.1788421,59.98695373535156,1.1504,1.203436124,1.0619914531707764
32.9335,34.65289308,32.918060302734375,60.114,59.13894673,59.84668731689453,1.0356,1.207458596,1.0700950622558594
32.5264,34.09393197,32.459007263183594,55.6183,54.75334492,55.795711517333984,0.8418,0.9730031706,0.9005739688873291
32.4607,34.02066213,32.38147735595703,55.6293,54.74621381,55.77174377441406,0.8418,0.9755571492,0.9049460291862488
32.4508,34.0702767,32.42954635620117,55.6228,54.75559113,55.79495620727539,0.8649,0.9752321108,0.9062780737876892
32.466,33.93050358,32.51051330566406,60.5439,59.97704491,60.198490142822266,0.8501,0.9739723291,0.8437676429748535
32.3682,33.82867473,32.38454818725586,60.5456,59.95360722,60.1535758972168,0.8729,0.9752861671,0.8380866646766663
32.2662,33.7434537,32.2841796875,60.5652,59.95099432,60.161216735839844,0.8058,0.9779356797,0.8333396911621094
33.4864,34.97709605,33.449684143066406,59.4152,58.78326263,59.314727783203125,0.8052,1.081486854,0.9184554219245911
33.5961,35.07951811,33.57697677612305,59.4078,58.80640712,59.3077507019043,0.7997,1.078469126,0.9197706580162048
33.5172,35.01954858,33.493263244628906,59.3945,58.80097494,59.33315658569336,0.793,1.079414473,0.9147753715515137
